track_name,mbz_id,fname,instrument,f_score,iterations,time,threshold,smooth,pre_avg,post_avg,pre_max,post_max
Milan,16ff9b1f-39ac-4116-83a7-17ae46b76cc5,jamala-milan-cammackjmuhammadi-2004-16ff9b1f,drums,0.9604105571847508,9,08-05-24_00-32-42,0.54,0.08750000000000001,0.0,0.5,0.01,0.01
No Cover No Minimum,f675dc4a-15fd-44f2-b929-9908d878a3b0,evansb-nocovernominimum-koticktmotianp-1956-f675dc4a,drums,0.9635555555555556,9,08-05-24_00-32-59,0.54,0.08750000000000001,0.0,0.5,0.01,0.01
Glorias Step take 1 interrupted,af9c1ed7-0406-4411-a53e-32c5350c9bf8,evansb-gloriassteptake1interrupted-lafarosmotianp-1961-af9c1ed7,drums,0.935064935064935,9,08-05-24_00-32-06,0.54,0.08750000000000001,0.0,0.5,0.01,0.01
Glorias Step take 3,f72a8e95-4a9f-409a-aff7-8857540adf73,evansb-gloriassteptake3-lafarosmotianp-1961-f72a8e95,drums,0.9065420560747663,9,08-05-24_00-32-05,0.54,0.08750000000000001,0.0,0.5,0.01,0.01
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,drums,0.9367088607594937,9,08-05-24_00-32-10,0.54,0.08750000000000001,0.0,0.5,0.01,0.01
SeeSaw,166c480f-4084-491d-a32a-8c899b0e9940,evansb-seesaw-gomezemorellm-1973-166c480f,drums,0.9089108910891089,9,08-05-24_00-32-32,0.54,0.08750000000000001,0.0,0.5,0.01,0.01
All of You,1324a29e-6075-4beb-861d-73f6de9be20a,evansb-allofyou-gomezezigmunde-1974-1324a29e,drums,0.9146110056925997,9,08-05-24_00-32-41,0.54,0.08750000000000001,0.0,0.5,0.01,0.01
Bills Hit Tune,8907b003-9e93-4b74-b35a-981879c9e36e,evansb-billshittune-johnsonmlabarberaj-1980-8907b003,drums,0.9206586826347304,9,08-05-24_00-32-46,0.54,0.08750000000000001,0.0,0.5,0.01,0.01
Rainbow,2c0f6494-cc8b-4a94-9b0c-9350a97499b2,jarrettk-rainbow-hadencmotianp-1972-2c0f6494,drums,0.8821428571428571,9,08-05-24_00-33-00,0.54,0.08750000000000001,0.0,0.5,0.01,0.01
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,drums,0.9350943396226417,9,08-05-24_00-33-00,0.54,0.08750000000000001,0.0,0.5,0.01,0.01
Between the Devil and the Deep Blue Sea,7e485343-1cb9-4798-acc0-c35320949854,jarrettk-betweenthedevilandthe-peacockgdejohnettej-2009-7e485343,drums,0.9576490924805532,9,08-05-24_00-33-08,0.54,0.08750000000000001,0.0,0.5,0.01,0.01
With Malice Towards None,d5c51907-81dd-42d8-9e78-956ff9f0d28e,hicksj-withmalicetowardsnone-bookerwmuhammadi-1981-d5c51907,drums,0.9574861367837338,9,08-05-24_00-33-06,0.54,0.08750000000000001,0.0,0.5,0.01,0.01
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,drums,0.9394045534150613,9,08-05-24_00-33-08,0.54,0.08750000000000001,0.0,0.5,0.01,0.01
Fly Little Bird Fly,e3e5bd4a-a7c4-4b49-8308-c63420605332,hicksj-flylittlebirdfly-williamsbhayesl-2006-e3e5bd4a,drums,0.8906773977196512,9,08-05-24_00-33-04,0.54,0.08750000000000001,0.0,0.5,0.01,0.01
Back Home Again in Indiana,b0e03bf2-6c3d-48e7-aa7c-ab321ae8a459,petersono-backhomeagaininindiana-kingawilkinsonm-1947-b0e03bf2,drums,0.918918918918919,9,08-05-24_00-32-44,0.54,0.08750000000000001,0.0,0.5,0.01,0.01
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,drums,0.8480340063761955,9,08-05-24_00-32-51,0.54,0.08750000000000001,0.0,0.5,0.01,0.01
The Man I Love,20c60566-3170-41b9-992c-a3062948fca6,petersono-themanilove-orstedndrewm-1984-20c60566,drums,0.9737206085753803,9,08-05-24_00-32-53,0.54,0.08750000000000001,0.0,0.5,0.01,0.01
Sweet Georgia Brown,25a7592c-4709-4429-9ca9-7070b32c7f25,powellb-sweetgeorgiabrown-russellcroachm-1950-25a7592c,drums,0.804005722460658,9,08-05-24_00-33-02,0.54,0.08750000000000001,0.0,0.5,0.01,0.01
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,drums,0.917900403768506,9,08-05-24_00-33-04,0.54,0.08750000000000001,0.0,0.5,0.01,0.01
Rifftide,8a86e370-95b2-48d1-8346-7664ab9f2b7f,powellb-rifftide-orstednschiopffew-1962-8a86e370,drums,0.9273885350318471,9,08-05-24_00-33-07,0.54,0.08750000000000001,0.0,0.5,0.01,0.01
Blues for Gwen,72d0306f-d3ed-4332-9d59-1c22271568d7,tynerm-bluesforgwen-davisajonese-1962-72d0306f,drums,0.9225413402959095,10,08-05-24_00-34-22,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,drums,0.9460043196544277,10,08-05-24_00-34-15,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
TraneLike,f61d311f-067d-4ff3-986f-ac91a571a381,tynerm-tranelike-clarkesfostera-1998-f61d311f,drums,0.9242089771891097,10,08-05-24_00-34-07,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Someday My Prince Will Come,709cf40e-fd3f-4af7-9028-d96c90741cce,barronk-somedaymyprincewillcome-williamsbrileyb-1982-709cf40e,drums,0.9727891156462585,10,08-05-24_00-34-21,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,drums,0.9450741063644289,10,08-05-24_00-34-23,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Shuffle Boil,3a37bdb6-b048-480b-b367-43d0f60e2313,barronk-shuffleboil-kitagawakblakej-2015-3a37bdb6,drums,0.9482551143200962,10,08-05-24_00-33-45,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Just Friends,0469f84b-0b9d-4e06-8c82-8d634fd8e8e1,flanagant-justfriends-tuckerbbaileyd-1961-0469f84b,drums,0.99009900990099,10,08-05-24_00-34-07,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,drums,0.9668615984405459,10,08-05-24_00-33-53,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Birdsong,1538c8eb-ccd3-4df9-9680-2f866b90ebef,flanagant-birdsong-washingtonpnashl-1997-1538c8eb,drums,0.928948436865611,10,08-05-24_00-34-23,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Ralphs New Blues,7dfd6f62-eb98-4ab1-a82a-faffdc919479,mancej-ralphsnewblues-tuckerbthomasb-1960-7dfd6f62,drums,0.9584352078239609,10,08-05-24_00-33-38,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,drums,0.9471502590673575,10,08-05-24_00-34-10,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Broadway,97763166-9e4b-426b-9bcc-8cf687051dfe,mancej-broadway-tanakahwilliamsj-2007-97763166,drums,0.9156378600823044,10,08-05-24_00-34-17,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Spring Will Be a Little Late This Year,828208f2-3ae0-4de4-878c-ffd8f7cda68c,jamala-springwillbealittle-crosbyiperkinsw-1955-828208f2,drums,0.8456913827655311,10,08-05-24_00-33-37,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,drums,0.9751381215469613,10,08-05-24_00-33-45,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Milan,16ff9b1f-39ac-4116-83a7-17ae46b76cc5,jamala-milan-cammackjmuhammadi-2004-16ff9b1f,drums,0.9611721611721612,10,08-05-24_00-34-01,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
No Cover No Minimum,f675dc4a-15fd-44f2-b929-9908d878a3b0,evansb-nocovernominimum-koticktmotianp-1956-f675dc4a,drums,0.9635555555555556,10,08-05-24_00-34-19,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Glorias Step take 1 interrupted,af9c1ed7-0406-4411-a53e-32c5350c9bf8,evansb-gloriassteptake1interrupted-lafarosmotianp-1961-af9c1ed7,drums,0.9391304347826087,10,08-05-24_00-33-24,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Glorias Step take 3,f72a8e95-4a9f-409a-aff7-8857540adf73,evansb-gloriassteptake3-lafarosmotianp-1961-f72a8e95,drums,0.9023255813953488,10,08-05-24_00-33-24,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,drums,0.9336734693877552,10,08-05-24_00-33-29,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
SeeSaw,166c480f-4084-491d-a32a-8c899b0e9940,evansb-seesaw-gomezemorellm-1973-166c480f,drums,0.9089108910891089,10,08-05-24_00-33-50,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
All of You,1324a29e-6075-4beb-861d-73f6de9be20a,evansb-allofyou-gomezezigmunde-1974-1324a29e,drums,0.9130850047755491,10,08-05-24_00-33-59,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Bills Hit Tune,8907b003-9e93-4b74-b35a-981879c9e36e,evansb-billshittune-johnsonmlabarberaj-1980-8907b003,drums,0.9215686274509803,10,08-05-24_00-34-05,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Rainbow,2c0f6494-cc8b-4a94-9b0c-9350a97499b2,jarrettk-rainbow-hadencmotianp-1972-2c0f6494,drums,0.8825112107623319,10,08-05-24_00-34-17,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,drums,0.9370998116760829,10,08-05-24_00-34-19,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Between the Devil and the Deep Blue Sea,7e485343-1cb9-4798-acc0-c35320949854,jarrettk-betweenthedevilandthe-peacockgdejohnettej-2009-7e485343,drums,0.9540727902946273,10,08-05-24_00-34-27,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
With Malice Towards None,d5c51907-81dd-42d8-9e78-956ff9f0d28e,hicksj-withmalicetowardsnone-bookerwmuhammadi-1981-d5c51907,drums,0.9549104385423101,10,08-05-24_00-34-24,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,drums,0.9369306236860546,10,08-05-24_00-34-27,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Fly Little Bird Fly,e3e5bd4a-a7c4-4b49-8308-c63420605332,hicksj-flylittlebirdfly-williamsbhayesl-2006-e3e5bd4a,drums,0.8897849462365592,10,08-05-24_00-34-23,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Back Home Again in Indiana,b0e03bf2-6c3d-48e7-aa7c-ab321ae8a459,petersono-backhomeagaininindiana-kingawilkinsonm-1947-b0e03bf2,drums,0.914798206278027,10,08-05-24_00-34-02,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,drums,0.8455804046858361,10,08-05-24_00-34-10,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
The Man I Love,20c60566-3170-41b9-992c-a3062948fca6,petersono-themanilove-orstedndrewm-1984-20c60566,drums,0.9750692520775623,10,08-05-24_00-34-12,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Sweet Georgia Brown,25a7592c-4709-4429-9ca9-7070b32c7f25,powellb-sweetgeorgiabrown-russellcroachm-1950-25a7592c,drums,0.8028571428571428,10,08-05-24_00-34-20,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,drums,0.9149797570850203,10,08-05-24_00-34-23,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Rifftide,8a86e370-95b2-48d1-8346-7664ab9f2b7f,powellb-rifftide-orstednschiopffew-1962-8a86e370,drums,0.9266113592852585,10,08-05-24_00-34-26,0.54,0.08750000000000001,0.0,0.375,0.01,0.01
Blues for Gwen,72d0306f-d3ed-4332-9d59-1c22271568d7,tynerm-bluesforgwen-davisajonese-1962-72d0306f,drums,0.9198092761161681,11,08-05-24_00-35-41,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,drums,0.9497847919655668,11,08-05-24_00-35-34,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
TraneLike,f61d311f-067d-4ff3-986f-ac91a571a381,tynerm-tranelike-clarkesfostera-1998-f61d311f,drums,0.9229640498899486,11,08-05-24_00-35-27,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Someday My Prince Will Come,709cf40e-fd3f-4af7-9028-d96c90741cce,barronk-somedaymyprincewillcome-williamsbrileyb-1982-709cf40e,drums,0.9651877133105803,11,08-05-24_00-35-40,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,drums,0.9440559440559441,11,08-05-24_00-35-42,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Shuffle Boil,3a37bdb6-b048-480b-b367-43d0f60e2313,barronk-shuffleboil-kitagawakblakej-2015-3a37bdb6,drums,0.9520383693045563,11,08-05-24_00-35-05,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Just Friends,0469f84b-0b9d-4e06-8c82-8d634fd8e8e1,flanagant-justfriends-tuckerbbaileyd-1961-0469f84b,drums,0.9901290812452543,11,08-05-24_00-35-29,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,drums,0.9620253164556962,11,08-05-24_00-35-13,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Birdsong,1538c8eb-ccd3-4df9-9680-2f866b90ebef,flanagant-birdsong-washingtonpnashl-1997-1538c8eb,drums,0.9153656532456861,11,08-05-24_00-35-42,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Ralphs New Blues,7dfd6f62-eb98-4ab1-a82a-faffdc919479,mancej-ralphsnewblues-tuckerbthomasb-1960-7dfd6f62,drums,0.9558823529411764,11,08-05-24_00-34-57,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,drums,0.9456240290005179,11,08-05-24_00-35-31,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Broadway,97763166-9e4b-426b-9bcc-8cf687051dfe,mancej-broadway-tanakahwilliamsj-2007-97763166,drums,0.9200819672131146,11,08-05-24_00-35-35,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Spring Will Be a Little Late This Year,828208f2-3ae0-4de4-878c-ffd8f7cda68c,jamala-springwillbealittle-crosbyiperkinsw-1955-828208f2,drums,0.852589641434263,11,08-05-24_00-34-56,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,drums,0.9793672627235213,11,08-05-24_00-35-05,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Milan,16ff9b1f-39ac-4116-83a7-17ae46b76cc5,jamala-milan-cammackjmuhammadi-2004-16ff9b1f,drums,0.9573529411764705,11,08-05-24_00-35-21,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
No Cover No Minimum,f675dc4a-15fd-44f2-b929-9908d878a3b0,evansb-nocovernominimum-koticktmotianp-1956-f675dc4a,drums,0.9663120567375886,11,08-05-24_00-35-38,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Glorias Step take 1 interrupted,af9c1ed7-0406-4411-a53e-32c5350c9bf8,evansb-gloriassteptake1interrupted-lafarosmotianp-1961-af9c1ed7,drums,0.9401709401709402,11,08-05-24_00-34-43,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Glorias Step take 3,f72a8e95-4a9f-409a-aff7-8857540adf73,evansb-gloriassteptake3-lafarosmotianp-1961-f72a8e95,drums,0.8940092165898618,11,08-05-24_00-34-43,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,drums,0.9289340101522843,11,08-05-24_00-34-48,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
SeeSaw,166c480f-4084-491d-a32a-8c899b0e9940,evansb-seesaw-gomezemorellm-1973-166c480f,drums,0.8982035928143712,11,08-05-24_00-35-10,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
All of You,1324a29e-6075-4beb-861d-73f6de9be20a,evansb-allofyou-gomezezigmunde-1974-1324a29e,drums,0.9178470254957507,11,08-05-24_00-35-19,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Bills Hit Tune,8907b003-9e93-4b74-b35a-981879c9e36e,evansb-billshittune-johnsonmlabarberaj-1980-8907b003,drums,0.9221556886227545,11,08-05-24_00-35-24,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Rainbow,2c0f6494-cc8b-4a94-9b0c-9350a97499b2,jarrettk-rainbow-hadencmotianp-1972-2c0f6494,drums,0.8922261484098941,11,08-05-24_00-35-38,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,drums,0.9326267978803936,11,08-05-24_00-35-39,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Between the Devil and the Deep Blue Sea,7e485343-1cb9-4798-acc0-c35320949854,jarrettk-betweenthedevilandthe-peacockgdejohnettej-2009-7e485343,drums,0.9580993520518358,11,08-05-24_00-35-47,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
With Malice Towards None,d5c51907-81dd-42d8-9e78-956ff9f0d28e,hicksj-withmalicetowardsnone-bookerwmuhammadi-1981-d5c51907,drums,0.9519112207151665,11,08-05-24_00-35-44,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,drums,0.9392458100558659,11,08-05-24_00-35-46,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Fly Little Bird Fly,e3e5bd4a-a7c4-4b49-8308-c63420605332,hicksj-flylittlebirdfly-williamsbhayesl-2006-e3e5bd4a,drums,0.8896321070234113,11,08-05-24_00-35-43,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Back Home Again in Indiana,b0e03bf2-6c3d-48e7-aa7c-ab321ae8a459,petersono-backhomeagaininindiana-kingawilkinsonm-1947-b0e03bf2,drums,0.9213483146067415,11,08-05-24_00-35-22,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,drums,0.8347639484978541,11,08-05-24_00-35-30,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
The Man I Love,20c60566-3170-41b9-992c-a3062948fca6,petersono-themanilove-orstedndrewm-1984-20c60566,drums,0.9751381215469613,11,08-05-24_00-35-32,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Sweet Georgia Brown,25a7592c-4709-4429-9ca9-7070b32c7f25,powellb-sweetgeorgiabrown-russellcroachm-1950-25a7592c,drums,0.804564907275321,11,08-05-24_00-35-39,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,drums,0.9490196078431373,11,08-05-24_00-35-43,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Rifftide,8a86e370-95b2-48d1-8346-7664ab9f2b7f,powellb-rifftide-orstednschiopffew-1962-8a86e370,drums,0.9197174052665383,11,08-05-24_00-35-46,0.54,0.08750000000000001,0.25,0.0,0.01,0.01
Blues for Gwen,72d0306f-d3ed-4332-9d59-1c22271568d7,tynerm-bluesforgwen-davisajonese-1962-72d0306f,drums,0.9208695652173914,12,08-05-24_00-37-01,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,drums,0.9452449567723344,12,08-05-24_00-36-53,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
TraneLike,f61d311f-067d-4ff3-986f-ac91a571a381,tynerm-tranelike-clarkesfostera-1998-f61d311f,drums,0.922623434045689,12,08-05-24_00-36-46,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
Someday My Prince Will Come,709cf40e-fd3f-4af7-9028-d96c90741cce,barronk-somedaymyprincewillcome-williamsbrileyb-1982-709cf40e,drums,0.9713114754098361,12,08-05-24_00-36-58,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,drums,0.9462177525142107,12,08-05-24_00-37-02,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
Shuffle Boil,3a37bdb6-b048-480b-b367-43d0f60e2313,barronk-shuffleboil-kitagawakblakej-2015-3a37bdb6,drums,0.9495192307692307,12,08-05-24_00-36-23,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
Just Friends,0469f84b-0b9d-4e06-8c82-8d634fd8e8e1,flanagant-justfriends-tuckerbbaileyd-1961-0469f84b,drums,0.99009900990099,12,08-05-24_00-36-47,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,drums,0.9649805447470817,12,08-05-24_00-36-32,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
Birdsong,1538c8eb-ccd3-4df9-9680-2f866b90ebef,flanagant-birdsong-washingtonpnashl-1997-1538c8eb,drums,0.9236423029808085,12,08-05-24_00-37-01,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
Ralphs New Blues,7dfd6f62-eb98-4ab1-a82a-faffdc919479,mancej-ralphsnewblues-tuckerbthomasb-1960-7dfd6f62,drums,0.9584352078239609,12,08-05-24_00-36-17,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,drums,0.9466044582685329,12,08-05-24_00-36-50,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
Broadway,97763166-9e4b-426b-9bcc-8cf687051dfe,mancej-broadway-tanakahwilliamsj-2007-97763166,drums,0.913961875321999,12,08-05-24_00-36-55,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
Spring Will Be a Little Late This Year,828208f2-3ae0-4de4-878c-ffd8f7cda68c,jamala-springwillbealittle-crosbyiperkinsw-1955-828208f2,drums,0.852589641434263,12,08-05-24_00-36-16,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,drums,0.9751381215469613,12,08-05-24_00-36-23,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
Milan,16ff9b1f-39ac-4116-83a7-17ae46b76cc5,jamala-milan-cammackjmuhammadi-2004-16ff9b1f,drums,0.9572271386430679,12,08-05-24_00-36-39,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
No Cover No Minimum,f675dc4a-15fd-44f2-b929-9908d878a3b0,evansb-nocovernominimum-koticktmotianp-1956-f675dc4a,drums,0.96,12,08-05-24_00-36-56,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
Glorias Step take 1 interrupted,af9c1ed7-0406-4411-a53e-32c5350c9bf8,evansb-gloriassteptake1interrupted-lafarosmotianp-1961-af9c1ed7,drums,0.935064935064935,12,08-05-24_00-36-02,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
Glorias Step take 3,f72a8e95-4a9f-409a-aff7-8857540adf73,evansb-gloriassteptake3-lafarosmotianp-1961-f72a8e95,drums,0.9065420560747663,12,08-05-24_00-36-02,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,drums,0.9336734693877552,12,08-05-24_00-36-08,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
SeeSaw,166c480f-4084-491d-a32a-8c899b0e9940,evansb-seesaw-gomezemorellm-1973-166c480f,drums,0.9056603773584907,12,08-05-24_00-36-31,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
All of You,1324a29e-6075-4beb-861d-73f6de9be20a,evansb-allofyou-gomezezigmunde-1974-1324a29e,drums,0.9149952244508119,12,08-05-24_00-36-37,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
Bills Hit Tune,8907b003-9e93-4b74-b35a-981879c9e36e,evansb-billshittune-johnsonmlabarberaj-1980-8907b003,drums,0.9216867469879518,12,08-05-24_00-36-43,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
Rainbow,2c0f6494-cc8b-4a94-9b0c-9350a97499b2,jarrettk-rainbow-hadencmotianp-1972-2c0f6494,drums,0.8807174887892376,12,08-05-24_00-36-55,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,drums,0.9342900302114804,12,08-05-24_00-36-57,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
Between the Devil and the Deep Blue Sea,7e485343-1cb9-4798-acc0-c35320949854,jarrettk-betweenthedevilandthe-peacockgdejohnettej-2009-7e485343,drums,0.958656330749354,12,08-05-24_00-37-05,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
With Malice Towards None,d5c51907-81dd-42d8-9e78-956ff9f0d28e,hicksj-withmalicetowardsnone-bookerwmuhammadi-1981-d5c51907,drums,0.9575384615384614,12,08-05-24_00-37-02,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,drums,0.9372590255871013,12,08-05-24_00-37-05,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
Fly Little Bird Fly,e3e5bd4a-a7c4-4b49-8308-c63420605332,hicksj-flylittlebirdfly-williamsbhayesl-2006-e3e5bd4a,drums,0.8842247799593771,12,08-05-24_00-37-02,0.54,0.08750000000000001,0.0,0.25,0.01,0.01
